trade_id,trade_date,booked_at,region,desk,book,year,quarter,notional,pnl,quantity,settled
103016,2022-02-07,2022-02-07 02:12:00,APAC,Commodities,O'Brien Holdings,2022,Q1,847805.01,-79355.56,310,true
103017,2023-08-01,2023-08-01 12:16:00,AMER,Commodities,Beta Fund,2023,Q3,200387.22,79463.88,100,false
103018,2024-08-13,2024-08-13 17:05:00,EMEA,Credit,O'Brien Holdings,2024,Q3,593472.38,77236.85,283,true
103019,2025-11-16,2025-11-16 05:12:00,APAC,Rates,O'Brien Holdings,2025,Q4,78477.35,-49834.81,99,true
103020,2021-04-10,2021-04-10 08:22:00,AMER,Commodities,"Smith, ""Big"" Fund",2021,Q2,569114.89,-87176.77,263,true
103021,2022-05-04,2022-05-04 11:17:00,EMEA,Commodities,Beta Fund,2022,Q2,828061.27,84881.94,86,true
103022,2023-02-26,2023-02-26 13:23:00,APAC,Rates,O'Brien Holdings,2023,Q1,86406.08,-90819.90,324,true
103023,2024-11-19,2024-11-19 18:21:00,AMER,Commodities,"Smith, ""Big"" Fund",2024,Q4,204148.93,-57892.51,331,true
103024,2025-04-12,2025-04-12 10:27:00,EMEA,Rates,Beta Fund,2025,Q2,162348.66,-69763.55,101,true
103025,2021-12-25,2021-12-25 00:04:00,APAC,Credit,O'Brien Holdings,2021,Q4,812559.52,11245.89,290,true
103026,2022-04-22,2022-04-22 08:03:00,AMER,Credit,"Smith, ""Big"" Fund",2022,Q2,12574.24,23054.95,466,true
103027,2023-02-27,2023-02-27 08:17:00,EMEA,Commodities,Beta Fund,2023,Q1,125192.26,-63540.59,316,true
103028,2024-08-18,2024-08-18 12:40:00,APAC,Equities,Beta Fund,2024,Q3,880673.94,-66573.25,303,false
103029,2025-06-15,2025-06-15 17:15:00,AMER,Rates,Alpha Fund,2025,Q2,850503.33,9615.86,394,true
103030,2021-04-17,2021-04-17 01:06:00,EMEA,Rates,Alpha Fund,2021,Q2,266728.13,35205.88,221,false
103031,2022-02-02,2022-02-02 14:44:00,APAC,Rates,Beta Fund,2022,Q1,13875.25,22140.74,235,true
103032,2023-09-20,2023-09-20 19:05:00,AMER,Rates,Alpha Fund,2023,Q3,568146.86,57826.46,44,true
103033,2024-01-22,2024-01-22 10:38:00,EMEA,FX,O'Brien Holdings,2024,Q1,651327.60,-81712.15,465,true
103034,2025-10-21,2025-10-21 15:56:00,APAC,Commodities,Beta Fund,2025,Q4,481354.61,-69204.27,90,true
103035,2021-12-14,2021-12-14 21:53:00,AMER,Equities,Alpha Fund,2021,Q4,499751.44,83054.80,182,true
103036,2022-02-06,2022-02-06 02:45:00,EMEA,Credit,"Smith, ""Big"" Fund",2022,Q1,277083.50,51669.84,140,true
103037,2023-10-23,2023-10-23 14:57:00,APAC,Equities,O'Brien Holdings,2023,Q4,653556.90,-45890.73,375,true
103038,2024-12-03,2024-12-03 05:28:00,AMER,Commodities,Beta Fund,2024,Q4,205186.27,-91019.79,468,true
103039,2025-05-11,2025-05-11 10:35:00,EMEA,FX,Alpha Fund,2025,Q2,257081.67,-74283.56,410,false
103040,2021-01-17,2021-01-17 08:39:00,APAC,Credit,"Smith, ""Big"" Fund",2021,Q1,553993.43,-32234.47,14,true
103041,2022-10-10,2022-10-10 06:11:00,AMER,Credit,Beta Fund,2022,Q4,573446.38,-44267.73,296,true
103042,2023-10-10,2023-10-10 02:33:00,EMEA,Rates,Beta Fund,2023,Q4,13.83,26878.63,257,true
103043,2024-10-03,2024-10-03 22:44:00,APAC,Credit,Beta Fund,2024,Q4,493256.93,-72220.91,166,true
103044,2025-05-08,2025-05-08 19:34:00,AMER,Credit,Alpha Fund,2025,Q2,865153.07,97142.37,378,true
103045,2021-05-07,2021-05-07 12:04:00,EMEA,Rates,"Smith, ""Big"" Fund",2021,Q2,107528.95,-14154.93,322,true
103046,2022-05-17,2022-05-17 07:30:00,APAC,Commodities,Alpha Fund,2022,Q2,560542.86,3095.76,369,true
103047,2023-10-03,2023-10-03 07:00:00,AMER,Credit,"Smith, ""Big"" Fund",2023,Q4,436030.91,-55113.91,211,true
103048,2024-02-16,2024-02-16 05:29:00,EMEA,Rates,O'Brien Holdings,2024,Q1,271481.34,50688.17,447,true
103049,2025-05-23,2025-05-23 12:54:00,APAC,Equities,O'Brien Holdings,2025,Q2,494912.00,25437.60,16,true
103050,2021-08-28,2021-08-28 21:33:00,AMER,Equities,Beta Fund,2021,Q3,953243.00,33278.05,394,true
103051,2022-12-14,2022-12-14 12:57:00,EMEA,FX,Beta Fund,2022,Q4,158559.92,61041.40,270,true
103052,2023-08-01,2023-08-01 23:36:00,APAC,Equities,Beta Fund,2023,Q3,878834.21,-38195.46,120,true
103053,2024-06-27,2024-06-27 04:14:00,AMER,FX,"Smith, ""Big"" Fund",2024,Q2,125783.77,39460.39,43,false
103054,2025-07-19,2025-07-19 21:55:00,EMEA,Rates,"Smith, ""Big"" Fund",2025,Q3,46437.73,25458.78,293,true
103055,2021-11-13,2021-11-13 12:49:00,APAC,Commodities,Beta Fund,2021,Q4,186094.75,64369.77,21,true
103056,2022-10-24,2022-10-24 23:43:00,AMER,Commodities,O'Brien Holdings,2022,Q4,823215.80,-28306.61,308,true
103057,2023-12-14,2023-12-14 00:28:00,EMEA,Credit,Beta Fund,2023,Q4,678582.74,84680.85,377,true
103058,2024-04-08,2024-04-08 02:12:00,APAC,Credit,O'Brien Holdings,2024,Q2,257963.29,-31032.94,110,true
103059,2025-10-06,2025-10-06 17:32:00,AMER,Commodities,Alpha Fund,2025,Q4,225632.50,31164.95,125,true
103060,2021-09-13,2021-09-13 18:17:00,EMEA,Rates,O'Brien Holdings,2021,Q3,882173.55,-82857.81,263,true
103061,2022-06-04,2022-06-04 09:13:00,APAC,Rates,Beta Fund,2022,Q2,598964.76,25615.24,351,false
103062,2023-04-08,2023-04-08 08:08:00,AMER,Equities,Alpha Fund,2023,Q2,663937.99,-69874.36,120,true
103063,2024-04-03,2024-04-03 10:51:00,EMEA,Rates,Beta Fund,2024,Q2,930415.60,66748.58,460,true
103064,2025-04-22,2025-04-22 18:58:00,APAC,Commodities,O'Brien Holdings,2025,Q2,236911.32,-24253.69,360,true
103065,2021-05-02,2021-05-02 09:43:00,AMER,Equities,O'Brien Holdings,2021,Q2,540113.96,-30798.19,158,false
103066,2022-04-11,2022-04-11 21:54:00,EMEA,FX,"Smith, ""Big"" Fund",2022,Q2,701786.98,19061.45,263,false
103067,2023-05-27,2023-05-27 16:27:00,APAC,FX,O'Brien Holdings,2023,Q2,629258.03,49642.64,296,true
103068,2024-10-13,2024-10-13 02:34:00,AMER,Credit,Alpha Fund,2024,Q4,417835.68,-41137.78,280,true
103069,2025-03-03,2025-03-03 02:20:00,EMEA,Credit,Beta Fund,2025,Q1,694973.96,81835.25,454,true
103070,2021-08-13,2021-08-13 05:02:00,APAC,Credit,"Smith, ""Big"" Fund",2021,Q3,732847.57,43847.54,59,true
103071,2022-12-20,2022-12-20 20:32:00,AMER,FX,Alpha Fund,2022,Q4,680880.96,7079.88,185,true
103072,2023-08-12,2023-08-12 10:55:00,EMEA,Equities,O'Brien Holdings,2023,Q3,108270.18,22275.28,396,true
103073,2024-07-21,2024-07-21 23:38:00,APAC,Equities,Alpha Fund,2024,Q3,463116.02,-51146.43,54,false
103074,2025-11-09,2025-11-09 04:36:00,AMER,Rates,Beta Fund,2025,Q4,280292.59,-16188.06,299,true
103075,2021-07-17,2021-07-17 03:52:00,EMEA,Rates,Alpha Fund,2021,Q3,991291.79,-41032.25,11,false
103076,2022-12-13,2022-12-13 00:09:00,APAC,Commodities,Beta Fund,2022,Q4,678472.69,70730.88,234,true
103077,2023-07-05,2023-07-05 02:34:00,AMER,Credit,Alpha Fund,2023,Q3,997585.28,-2069.82,457,true
103078,2024-04-12,2024-04-12 06:20:00,EMEA,Credit,Alpha Fund,2024,Q2,699836.77,95962.45,115,true
103079,2025-08-19,2025-08-19 12:24:00,APAC,Equities,O'Brien Holdings,2025,Q3,75981.14,17149.64,204,true
103080,2021-10-06,2021-10-06 06:22:00,AMER,FX,O'Brien Holdings,2021,Q4,638577.08,-73608.92,302,true
103081,2022-04-20,2022-04-20 01:53:00,EMEA,Equities,O'Brien Holdings,2022,Q2,722531.14,-38418.50,2,true
103082,2023-03-25,2023-03-25 01:39:00,APAC,Credit,Beta Fund,2023,Q1,735254.57,23395.46,75,true
103083,2024-09-12,2024-09-12 00:29:00,AMER,Commodities,Alpha Fund,2024,Q3,176482.32,-45226.01,25,false
103084,2025-05-21,2025-05-21 21:44:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q2,742752.82,-55072.00,88,true
103085,2021-07-01,2021-07-01 06:43:00,APAC,Rates,Alpha Fund,2021,Q3,293657.19,99995.34,368,true
103086,2022-08-07,2022-08-07 15:38:00,AMER,FX,O'Brien Holdings,2022,Q3,159969.54,75595.67,32,false
103087,2023-10-06,2023-10-06 13:26:00,EMEA,Commodities,Beta Fund,2023,Q4,493041.19,-38558.34,366,true
103088,2024-04-16,2024-04-16 18:02:00,APAC,Rates,Beta Fund,2024,Q2,735477.91,-29830.62,41,true
103089,2025-09-04,2025-09-04 04:53:00,AMER,Equities,"Smith, ""Big"" Fund",2025,Q3,894349.44,31448.66,332,true
103090,2021-11-28,2021-11-28 15:54:00,EMEA,Rates,Beta Fund,2021,Q4,501040.54,7381.19,264,true
103091,2022-11-28,2022-11-28 18:19:00,APAC,Rates,O'Brien Holdings,2022,Q4,220656.25,21492.21,83,false
103092,2023-06-14,2023-06-14 17:34:00,AMER,FX,"Smith, ""Big"" Fund",2023,Q2,229408.57,-63039.83,277,true
103093,2024-07-09,2024-07-09 02:13:00,EMEA,FX,Alpha Fund,2024,Q3,212595.01,36211.32,425,true
103094,2025-08-06,2025-08-06 03:56:00,APAC,Rates,Beta Fund,2025,Q3,712846.08,-48538.90,41,true
103095,2021-10-22,2021-10-22 04:51:00,AMER,Commodities,"Smith, ""Big"" Fund",2021,Q4,507565.77,79944.73,495,true
103096,2022-10-11,2022-10-11 16:08:00,EMEA,Commodities,Alpha Fund,2022,Q4,938863.35,79059.17,250,true
103097,2023-01-14,2023-01-14 23:10:00,APAC,Equities,Alpha Fund,2023,Q1,811026.44,-42197.24,162,true
103098,2024-03-01,2024-03-01 07:25:00,AMER,Credit,O'Brien Holdings,2024,Q1,251282.59,-32974.81,202,true
103099,2025-12-07,2025-12-07 22:51:00,EMEA,Rates,Beta Fund,2025,Q4,35689.14,-54500.69,462,true
103100,2021-01-11,2021-01-11 05:25:00,APAC,Equities,"Smith, ""Big"" Fund",2021,Q1,352531.23,-57073.98,352,true
103101,2022-10-04,2022-10-04 22:19:00,AMER,Credit,O'Brien Holdings,2022,Q4,167148.28,-3172.03,419,true
103102,2023-03-27,2023-03-27 18:41:00,EMEA,Equities,O'Brien Holdings,2023,Q1,219971.57,17586.24,444,true
103103,2024-09-07,2024-09-07 22:45:00,APAC,Rates,O'Brien Holdings,2024,Q3,56939.83,-67542.45,482,true
103104,2025-02-03,2025-02-03 02:29:00,AMER,Commodities,Alpha Fund,2025,Q1,154306.68,-32322.98,229,true
103105,2021-12-06,2021-12-06 10:54:00,EMEA,Credit,Alpha Fund,2021,Q4,762858.03,6137.20,88,true
103106,2022-04-27,2022-04-27 01:07:00,APAC,Equities,O'Brien Holdings,2022,Q2,900265.49,81473.10,8,true
103107,2023-09-26,2023-09-26 01:03:00,AMER,Equities,"Smith, ""Big"" Fund",2023,Q3,405731.71,80218.60,339,true
103108,2024-03-02,2024-03-02 03:52:00,EMEA,Commodities,Beta Fund,2024,Q1,134279.98,91486.89,146,true
103109,2025-11-02,2025-11-02 22:45:00,APAC,Rates,O'Brien Holdings,2025,Q4,408467.50,57754.37,238,true
103110,2021-06-11,2021-06-11 21:38:00,AMER,FX,"Smith, ""Big"" Fund",2021,Q2,927339.66,-63934.79,382,false
103111,2022-07-21,2022-07-21 06:26:00,EMEA,Credit,"Smith, ""Big"" Fund",2022,Q3,721513.21,-59850.15,57,true
103112,2023-08-14,2023-08-14 14:14:00,APAC,Credit,Alpha Fund,2023,Q3,205081.39,56036.47,334,true
103113,2024-12-21,2024-12-21 21:32:00,AMER,Rates,"Smith, ""Big"" Fund",2024,Q4,291767.67,31684.07,251,true
103114,2025-05-16,2025-05-16 14:38:00,EMEA,FX,Beta Fund,2025,Q2,694633.80,65050.96,212,true
103115,2021-02-22,2021-02-22 10:28:00,APAC,Credit,O'Brien Holdings,2021,Q1,419707.06,96196.87,205,true
103116,2022-05-13,2022-05-13 15:56:00,AMER,Commodities,Beta Fund,2022,Q2,609469.94,99914.49,314,true
103117,2023-08-05,2023-08-05 11:28:00,EMEA,Commodities,O'Brien Holdings,2023,Q3,629407.33,83752.05,261,true
103118,2024-01-25,2024-01-25 13:00:00,APAC,Rates,Alpha Fund,2024,Q1,166145.46,77302.62,488,false
103119,2025-09-23,2025-09-23 03:14:00,AMER,Rates,Beta Fund,2025,Q3,839257.96,26350.41,128,true
103120,2021-12-28,2021-12-28 23:23:00,EMEA,FX,O'Brien Holdings,2021,Q4,88861.77,-1179.37,487,true
103121,2022-06-01,2022-06-01 06:36:00,APAC,FX,Beta Fund,2022,Q2,189215.72,-3134.09,390,true
103122,2023-03-02,2023-03-02 16:51:00,AMER,Rates,"Smith, ""Big"" Fund",2023,Q1,413909.91,-68638.18,396,false
103123,2024-05-25,2024-05-25 03:51:00,EMEA,Credit,Alpha Fund,2024,Q2,634902.26,-45271.22,450,true
103124,2025-03-28,2025-03-28 02:57:00,APAC,FX,"Smith, ""Big"" Fund",2025,Q1,803132.11,90821.43,473,true
103125,2021-10-14,2021-10-14 10:28:00,AMER,Rates,Beta Fund,2021,Q4,647070.14,-62574.21,179,false
103126,2022-02-16,2022-02-16 03:53:00,EMEA,Equities,Alpha Fund,2022,Q1,888927.43,-65805.35,318,true
103127,2023-01-01,2023-01-01 09:06:00,APAC,FX,O'Brien Holdings,2023,Q1,964213.80,-19991.56,63,true
103128,2024-10-08,2024-10-08 01:57:00,AMER,FX,"Smith, ""Big"" Fund",2024,Q4,26182.60,-66226.98,417,false
103129,2025-01-21,2025-01-21 06:28:00,EMEA,FX,Beta Fund,2025,Q1,437191.70,-8643.48,489,true
103130,2021-10-06,2021-10-06 10:47:00,APAC,Equities,Alpha Fund,2021,Q4,577338.01,-48461.12,201,true
103131,2022-03-28,2022-03-28 07:43:00,AMER,Equities,Alpha Fund,2022,Q1,309395.58,82720.20,320,true
103132,2023-11-24,2023-11-24 20:52:00,EMEA,FX,Beta Fund,2023,Q4,850527.66,35916.04,250,true
103133,2024-04-15,2024-04-15 20:58:00,APAC,Rates,Beta Fund,2024,Q2,732087.34,21007.22,190,true
103134,2025-12-20,2025-12-20 05:55:00,AMER,Credit,Alpha Fund,2025,Q4,332040.88,-10616.81,430,true
103135,2021-12-13,2021-12-13 17:14:00,EMEA,Equities,O'Brien Holdings,2021,Q4,7854.34,20633.96,5,false
103136,2022-05-23,2022-05-23 19:16:00,APAC,Credit,Beta Fund,2022,Q2,25536.90,-36933.89,104,true
103137,2023-04-13,2023-04-13 11:35:00,AMER,Rates,Alpha Fund,2023,Q2,570220.28,45079.22,111,false
103138,2024-08-17,2024-08-17 03:52:00,EMEA,Rates,Alpha Fund,2024,Q3,187931.79,81095.27,109,false
103139,2025-06-11,2025-06-11 13:53:00,APAC,Equities,Beta Fund,2025,Q2,295475.86,64949.41,120,true
103140,2021-08-19,2021-08-19 18:34:00,AMER,Rates,"Smith, ""Big"" Fund",2021,Q3,17144.07,99211.00,130,true
103141,2022-11-03,2022-11-03 07:48:00,EMEA,Equities,Beta Fund,2022,Q4,734763.37,-24434.19,482,true
103142,2023-09-14,2023-09-14 05:53:00,APAC,Equities,Beta Fund,2023,Q3,764802.89,-76675.08,294,true
103143,2024-04-11,2024-04-11 22:41:00,AMER,FX,O'Brien Holdings,2024,Q2,672094.00,73155.50,393,true
103144,2025-12-07,2025-12-07 15:44:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q4,962123.08,27926.65,122,true
103145,2021-10-11,2021-10-11 15:49:00,APAC,Equities,Alpha Fund,2021,Q4,943298.34,-89171.95,340,true
103146,2022-10-04,2022-10-04 03:28:00,AMER,Rates,O'Brien Holdings,2022,Q4,922403.46,-96906.36,493,false
103147,2023-10-17,2023-10-17 21:16:00,EMEA,Rates,O'Brien Holdings,2023,Q4,178020.39,-99891.17,75,true
103148,2024-09-04,2024-09-04 22:02:00,APAC,Equities,Beta Fund,2024,Q3,373001.01,-37224.15,48,true
103149,2025-01-02,2025-01-02 05:34:00,AMER,Rates,O'Brien Holdings,2025,Q1,128618.57,90523.03,6,true
103150,2021-11-17,2021-11-17 23:29:00,EMEA,Credit,Alpha Fund,2021,Q4,203200.82,2012.66,442,true
103151,2022-04-27,2022-04-27 22:13:00,APAC,Commodities,Alpha Fund,2022,Q2,544107.50,-40004.08,179,true
103152,2023-10-18,2023-10-18 06:36:00,AMER,FX,Alpha Fund,2023,Q4,670500.49,88857.32,97,false
103153,2024-11-04,2024-11-04 19:51:00,EMEA,Credit,"Smith, ""Big"" Fund",2024,Q4,963599.03,-78537.07,189,false
103154,2025-10-21,2025-10-21 15:51:00,APAC,FX,Beta Fund,2025,Q4,942427.17,99817.62,315,false
103155,2021-03-03,2021-03-03 08:42:00,AMER,Commodities,"Smith, ""Big"" Fund",2021,Q1,956635.60,27813.89,366,true
103156,2022-05-12,2022-05-12 01:21:00,EMEA,Commodities,O'Brien Holdings,2022,Q2,978235.61,-5354.06,68,true
103157,2023-02-23,2023-02-23 19:22:00,APAC,FX,"Smith, ""Big"" Fund",2023,Q1,413207.42,-2602.54,188,false
103158,2024-05-03,2024-05-03 05:35:00,AMER,FX,O'Brien Holdings,2024,Q2,511894.61,-11119.62,259,true
103159,2025-08-20,2025-08-20 23:06:00,EMEA,Equities,Alpha Fund,2025,Q3,914010.17,-44154.80,445,true
103160,2021-06-07,2021-06-07 19:19:00,APAC,FX,Beta Fund,2021,Q2,753898.34,33641.09,365,true
103161,2022-01-09,2022-01-09 21:45:00,AMER,Rates,Beta Fund,2022,Q1,129783.46,61180.75,429,true
103162,2023-04-09,2023-04-09 02:59:00,EMEA,Equities,O'Brien Holdings,2023,Q2,832768.97,-75495.99,262,true
103163,2024-08-16,2024-08-16 05:31:00,APAC,FX,Beta Fund,2024,Q3,184687.83,-77111.47,117,true
103164,2025-06-15,2025-06-15 20:16:00,AMER,Equities,Beta Fund,2025,Q2,201780.99,-63849.67,85,true
103165,2021-09-03,2021-09-03 21:05:00,EMEA,Equities,Alpha Fund,2021,Q3,167093.95,83335.27,289,true
103166,2022-11-18,2022-11-18 09:16:00,APAC,Rates,Beta Fund,2022,Q4,990363.57,55855.96,256,true
103167,2023-05-09,2023-05-09 15:52:00,AMER,Equities,O'Brien Holdings,2023,Q2,526454.08,-18802.92,180,true
103168,2024-04-01,2024-04-01 01:18:00,EMEA,Credit,"Smith, ""Big"" Fund",2024,Q2,191170.66,88550.97,127,true
103169,2025-05-01,2025-05-01 07:21:00,APAC,Credit,O'Brien Holdings,2025,Q2,493056.95,75618.47,166,true
103170,2021-02-27,2021-02-27 13:43:00,AMER,Equities,"Smith, ""Big"" Fund",2021,Q1,2970.59,34560.30,69,false
103171,2022-08-02,2022-08-02 12:22:00,EMEA,Commodities,O'Brien Holdings,2022,Q3,52496.42,-99390.35,186,true
103172,2023-02-04,2023-02-04 02:41:00,APAC,Credit,Beta Fund,2023,Q1,248794.63,75462.18,302,true
103173,2024-12-09,2024-12-09 12:19:00,AMER,Credit,Beta Fund,2024,Q4,760875.22,96238.59,380,true
103174,2025-05-23,2025-05-23 21:43:00,EMEA,Commodities,"Smith, ""Big"" Fund",2025,Q2,958485.27,-20579.39,353,true
103175,2021-12-28,2021-12-28 09:35:00,APAC,Commodities,Alpha Fund,2021,Q4,94274.48,61949.00,183,true
103176,2022-09-12,2022-09-12 14:55:00,AMER,Equities,Beta Fund,2022,Q3,888750.71,-60309.06,239,true
103177,2023-11-06,2023-11-06 15:24:00,EMEA,Credit,O'Brien Holdings,2023,Q4,92009.52,19868.10,380,true
103178,2024-02-08,2024-02-08 23:08:00,APAC,Rates,O'Brien Holdings,2024,Q1,998355.89,57500.37,475,true
103179,2025-03-03,2025-03-03 10:01:00,AMER,Credit,Alpha Fund,2025,Q1,259962.46,64925.19,224,true
103180,2021-02-18,2021-02-18 22:26:00,EMEA,Equities,Beta Fund,2021,Q1,140593.01,5237.91,64,true
103181,2022-10-20,2022-10-20 18:13:00,APAC,Equities,Beta Fund,2022,Q4,832120.56,-53188.45,264,true
103182,2023-01-26,2023-01-26 11:51:00,AMER,Commodities,"Smith, ""Big"" Fund",2023,Q1,227781.67,-59457.26,33,true
103183,2024-02-18,2024-02-18 09:09:00,EMEA,FX,Alpha Fund,2024,Q1,185181.89,-85388.72,230,true
103184,2025-07-04,2025-07-04 20:31:00,APAC,Commodities,"Smith, ""Big"" Fund",2025,Q3,417551.54,-33312.18,477,true
103185,2021-04-12,2021-04-12 13:13:00,AMER,Commodities,O'Brien Holdings,2021,Q2,981079.68,-65074.61,319,true
103186,2022-07-23,2022-07-23 19:38:00,EMEA,Commodities,Beta Fund,2022,Q3,468564.03,53438.00,155,true
103187,2023-12-15,2023-12-15 08:55:00,APAC,FX,Beta Fund,2023,Q4,864308.09,-95187.84,137,false
103188,2024-04-06,2024-04-06 03:42:00,AMER,FX,Alpha Fund,2024,Q2,420194.19,-46103.66,150,true
103189,2025-03-25,2025-03-25 04:08:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q1,440309.32,51083.92,461,true
103190,2021-01-22,2021-01-22 20:46:00,APAC,Rates,O'Brien Holdings,2021,Q1,536819.16,-62046.52,332,true
103191,2022-07-14,2022-07-14 09:58:00,AMER,Credit,"Smith, ""Big"" Fund",2022,Q3,681061.09,-50763.68,294,true
103192,2023-11-27,2023-11-27 10:12:00,EMEA,Commodities,O'Brien Holdings,2023,Q4,399650.80,42541.10,408,true
103193,2024-03-07,2024-03-07 03:17:00,APAC,Equities,Beta Fund,2024,Q1,496770.14,-97363.07,492,true
103194,2025-04-12,2025-04-12 12:58:00,AMER,Rates,O'Brien Holdings,2025,Q2,81087.78,-58305.92,411,true
103195,2021-04-21,2021-04-21 23:13:00,EMEA,FX,Beta Fund,2021,Q2,73194.08,-83696.68,357,true
103196,2022-04-04,2022-04-04 19:17:00,APAC,FX,Alpha Fund,2022,Q2,336301.81,-9933.12,196,true
103197,2023-05-24,2023-05-24 03:55:00,AMER,Equities,O'Brien Holdings,2023,Q2,342415.74,-89030.99,84,true
103198,2024-11-13,2024-11-13 18:36:00,EMEA,Equities,O'Brien Holdings,2024,Q4,475928.09,-48466.82,259,true
103199,2025-04-28,2025-04-28 16:46:00,APAC,Equities,"Smith, ""Big"" Fund",2025,Q2,32832.79,-83574.85,57,false
103200,2021-03-01,2021-03-01 19:48:00,AMER,Commodities,Alpha Fund,2021,Q1,896516.66,-84309.07,161,true
103201,2022-01-24,2022-01-24 15:43:00,EMEA,Credit,Beta Fund,2022,Q1,215177.29,-95427.56,330,false
103202,2023-08-21,2023-08-21 06:07:00,APAC,Credit,Beta Fund,2023,Q3,21223.96,-26171.09,19,true
103203,2024-06-18,2024-06-18 16:06:00,AMER,Equities,"Smith, ""Big"" Fund",2024,Q2,259569.43,36459.08,243,true
103204,2025-07-08,2025-07-08 20:36:00,EMEA,Credit,"Smith, ""Big"" Fund",2025,Q3,572654.22,-56323.88,185,false
103205,2021-06-03,2021-06-03 00:45:00,APAC,Commodities,"Smith, ""Big"" Fund",2021,Q2,196079.04,56014.17,180,true
103206,2022-05-01,2022-05-01 16:20:00,AMER,Credit,"Smith, ""Big"" Fund",2022,Q2,989374.46,-15120.05,149,true
103207,2023-12-23,2023-12-23 22:23:00,EMEA,Commodities,Alpha Fund,2023,Q4,134851.23,52904.94,477,true
103208,2024-04-22,2024-04-22 10:27:00,APAC,Rates,O'Brien Holdings,2024,Q2,343725.92,-22362.81,35,true
103209,2025-09-09,2025-09-09 08:50:00,AMER,Equities,"Smith, ""Big"" Fund",2025,Q3,784487.72,9734.92,438,true
103210,2021-06-24,2021-06-24 07:46:00,EMEA,Commodities,O'Brien Holdings,2021,Q2,317557.01,57258.45,400,false
103211,2022-01-05,2022-01-05 18:45:00,APAC,Commodities,Alpha Fund,2022,Q1,303484.44,62855.58,244,true
103212,2023-12-12,2023-12-12 10:04:00,AMER,Equities,Alpha Fund,2023,Q4,959094.31,-90981.40,282,true
103213,2024-08-12,2024-08-12 00:02:00,EMEA,Equities,"Smith, ""Big"" Fund",2024,Q3,195741.93,-3860.10,113,true
103214,2025-09-16,2025-09-16 07:45:00,APAC,Equities,Alpha Fund,2025,Q3,527873.21,-45952.48,142,true
103215,2021-09-23,2021-09-23 19:06:00,AMER,Equities,Alpha Fund,2021,Q3,309421.19,-19854.95,165,true
103216,2022-12-28,2022-12-28 06:25:00,EMEA,Equities,"Smith, ""Big"" Fund",2022,Q4,798588.21,-63347.61,315,true
103217,2023-05-23,2023-05-23 15:03:00,APAC,Rates,O'Brien Holdings,2023,Q2,540426.46,81592.53,106,true
103218,2024-05-27,2024-05-27 20:28:00,AMER,Credit,"Smith, ""Big"" Fund",2024,Q2,431424.36,62490.00,153,true
103219,2025-03-15,2025-03-15 19:32:00,EMEA,Equities,Beta Fund,2025,Q1,468082.81,88559.33,275,false
103220,2021-01-27,2021-01-27 13:16:00,APAC,Rates,Alpha Fund,2021,Q1,199550.27,-88998.27,237,true
103221,2022-11-19,2022-11-19 18:15:00,AMER,Rates,O'Brien Holdings,2022,Q4,666170.98,9172.75,273,false
103222,2023-05-10,2023-05-10 13:05:00,EMEA,FX,O'Brien Holdings,2023,Q2,947817.18,68924.42,314,false
103223,2024-01-12,2024-01-12 10:15:00,APAC,Equities,Beta Fund,2024,Q1,412920.02,73902.30,82,false
103224,2025-11-04,2025-11-04 21:39:00,AMER,Commodities,Beta Fund,2025,Q4,776658.03,14495.02,347,true
103225,2021-11-06,2021-11-06 01:04:00,EMEA,Credit,Beta Fund,2021,Q4,637841.15,47094.41,385,true
103226,2022-04-06,2022-04-06 19:17:00,APAC,FX,"Smith, ""Big"" Fund",2022,Q2,637856.28,59009.83,188,true
103227,2023-01-03,2023-01-03 12:16:00,AMER,Rates,Alpha Fund,2023,Q1,893141.27,-11761.82,381,true
103228,2024-10-15,2024-10-15 13:13:00,EMEA,Commodities,Beta Fund,2024,Q4,181871.64,-75583.16,55,false
103229,2025-02-07,2025-02-07 05:45:00,APAC,FX,O'Brien Holdings,2025,Q1,471786.87,-99926.27,190,true
103230,2021-01-28,2021-01-28 12:57:00,AMER,Commodities,Alpha Fund,2021,Q1,95161.52,68625.06,104,true
103231,2022-04-08,2022-04-08 04:45:00,EMEA,Commodities,Beta Fund,2022,Q2,496667.17,15692.34,79,true
103232,2023-08-01,2023-08-01 00:31:00,APAC,Credit,Alpha Fund,2023,Q3,521841.86,-74010.71,370,true
103233,2024-07-17,2024-07-17 13:38:00,AMER,Credit,"Smith, ""Big"" Fund",2024,Q3,280094.46,36675.35,301,false
103234,2025-09-22,2025-09-22 16:19:00,EMEA,Equities,Alpha Fund,2025,Q3,806907.95,-59324.76,349,true
103235,2021-04-03,2021-04-03 10:01:00,APAC,Commodities,Beta Fund,2021,Q2,171225.28,22323.20,313,true
103236,2022-01-05,2022-01-05 06:32:00,AMER,FX,Alpha Fund,2022,Q1,198383.89,10837.52,452,false
103237,2023-11-14,2023-11-14 22:54:00,EMEA,FX,Alpha Fund,2023,Q4,343550.49,-61167.17,392,true
103238,2024-01-03,2024-01-03 12:05:00,APAC,Rates,Beta Fund,2024,Q1,310852.09,22440.62,143,true
